seller-sku,asin1,binding,item-name,item-description,listing-id,price,quantity,open-date,product-id-type,item-note,item-condition,will-ship-internationally,expedited-shipping,product-id,pending-quantity,fulfillment-channel,Business Price,Quantity Price Type,Quantity Lower Bound 1,Quantity Price 1,Quantity Lower Bound 2,Quantity Price 2,Quantity Lower Bound 3,Quantity Price 3,Quantity Lower Bound 4,Quantity Price 4,Quantity Lower Bound 5,Quantity Price 5,optional-payment-type-exclusion,scheduled-delivery-sku-set,merchant-shipping-group,standard-price-point,ProductTaxCode,source
IN-KBWK-P4KG,B000TTKNHM,Hardcover,"Conversations with Kennedy [Hardcover] [Jan 01, 1975] bradlee, Benjamin C.",,0819SO7KIU1,4,1,2017-08-18 17:45:42 PDT,1,,2,,,B000TTKNHM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
A7-CDYU-LGLP,B000IK3N0G,Hardcover,"The Burden and the Glory [Hardcover] [Jan 01, 1964] Allan Nevins and Lyndon B. Johnson",,0819SO6NVLP,13.15,1,2017-08-18 17:42:21 PDT,1,,6,,,B000IK3N0G,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
GS-PK9F-ORVL,1560250550,Hardcover,"Marita: One Woman's Extraordinary Tale of Love and Espionage from Castro to Kennedy [Nov 01, 1993] Lorenz, Marita and Schwarz, Ted",,0819SO6DNW7,5,1,2017-08-18 17:40:30 PDT,1,,3,,,1560250550,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ND-NGR8-28VU,0394450256,Hardcover,"The Unfinished Odyssey of Robert Kennedy [Jun 01, 1969] Halberstam, David",,0819SO6A4BP,18.95,1,2017-08-18 17:38:56 PDT,1,,3,,,0394450256,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
VH-JP2U-UZU7,0962621927,Hardcover,"Conspiracy of One: The Definitive Book on the Kennedy Assassination [Jan 24, 1997] Moore, Jim",,0819SO56JK1,5,1,2017-08-18 17:33:04 PDT,1,,2,,,0962621927,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
0G-63IL-FS29,0345281004,Hardcover,"Blood feud [Jan 01, 1979] Hannibal, Edward",,0819SO54421,5,1,2017-08-18 17:31:20 PDT,1,First Edition.,6,,,0345281004,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
LT-JDK0-DYXT,B00005VGHV,Hardcover,"The assassination of John F. Kennedy; the reasons why [Jan 01, 1970] Newman, Albert H.",,0819SO4FYC1,6,1,2017-08-18 17:23:57 PDT,1,,2,,,B00005VGHV,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QS-NQCY-7XF3,B002U7BETM,Hardcover,"Counterplot: Garrison vs. Oswald, Ferrie, Shaw, Warren Commission, FBI CIA, the Media, the Establishment [Hardcover] [Jan 01, 1969] Epstein, Edward Jay",,0819SO4F2CD,4.14,1,2017-08-18 17:21:09 PDT,1,,6,,,B002U7BETM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
2Y-1A4S-TE81,B0007I5320,Hardcover,"Just Friends and Brave Enemies [Jan 01, 1962] Robert F. Kennedy",,0819SO4E2Z1,5.98,1,2017-08-18 17:18:49 PDT,1,First Edition.,6,,,B0007I5320,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
AM-QIHO-7H78,B001ES8UMM,Paperback,"Forgive My Grief Volume 1 [Paperback] [Jan 01, 1966] Jones, Penn Jr",,0819SO4DHQV,49.95,1,2017-08-18 17:17:40 PDT,1,First printing.,6,,,B001ES8UMM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TM-ZTXV-Y60T,B000HE831W,Hardcover,"I DREAM THINGS THAT NEVER WERE AND SAY, WHY NOT? Quotations of Robert F. Kennedy selected by Jane Wilkie and Rod McKuen (1970 Hardcover 4 3/4 x 7 3/4 inches, 54 pages Stanyan Books / Random House) [Hardcover] [Jan 01, 1970] Jane Wilkie and Rod McKuen",,0819SO4CQOP,5,1,2017-08-18 17:16:11 PDT,1,,6,,,B000HE831W,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7X-YI05-3D2A,0679435654,Hardcover,"Perfect Villians, Imperfect Heroes: Robert Kennedy's War Against Organized Crime [Nov 21, 1995] Goldfarb, Ronald L.",,0819SO4BWC7,8.25,1,2017-08-18 17:14:47 PDT,1,Signed and inscribed by the author.,6,,,0679435654,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
EA-WN72-N0SV,B0006CK91M,Hardcover,"The Kennedy Legacy [Jan 01, 1969] Sorensen, Theodore C",,0819SO3VQE7,4.99,1,2017-08-18 17:12:00 PDT,1,,2,,,B0006CK91M,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
3H-D6AL-32T1,B0000CM60E,Hardcover,"Who Killed Kennedy? [Hardcover] [Jan 01, 1964] Buchanan, Thomas",,0819SO3CFU1,4,1,2017-08-18 17:09:38 PDT,1,,3,,,B0000CM60E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
W7-62N6-34IM,B01K3IZATO,Hardcover,"Vineland by Thomas Pynchon (1990-01-01) [Hardcover] [Jan 01, 1611]",,0818SNMMURV,25.99,1,2017-08-18 15:36:03 PDT,1,,6,,,B01K3IZATO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WS-UQFZ-FXKZ,B01MSK2BOS,Hardcover,"Mona Lisa Overdrive by William Gibson (1988-10-01) [Hardcover] [Jan 01, 1830] William Gibson",,0818SNMKBW7,35,1,2017-08-18 15:33:49 PDT,1,,6,,,B01MSK2BOS,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Personal
KN-29H6-ISNW,0972066292,Paperback,"Political Ecosystems: Modernity,Complexity, Fluidity and the Eco-Left [Paperback] [Sep 30, 2004] Harpignies, J.P.",,0818SNMILLP,4.99,1,2017-08-18 15:30:58 PDT,1,,2,,,0972066292,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
PF-1G6M-R4ZP,B0007GSIEC,Paperback,"High treason: The plot against the people [Jan 01, 1951] Kahn, Albert Eugene",,0818SNMB1M1,196,1,2017-08-18 15:26:17 PDT,1,"Fifth Edition, June 1951.",6,,,B0007GSIEC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QM-Y7ZX-U8J6,B0006BO20C,Hardcover,"The Harrad Experiment [Jan 01, 1966] Robert H. Rimmer",,0818SNM7HF1,15.9,1,2017-08-18 15:23:20 PDT,1,,2,,,B0006BO20C,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
8E-4ENF-5RA0,B000OKJUK2,Hardcover,"Utopian Essays and Practical Proposals [Hardcover] [Jan 01, 1962] goodman, paul",,0818SNM63Z1,5.98,1,2017-08-18 15:21:24 PDT,1,Dust cover missing. Otherwise in good condition.,4,,,B000OKJUK2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
14-70P0-OOTQ,0385131399,Hardcover,"The Great Fetish [Jan 01, 1978] De Camp, L. Sprague",,0818SNM0M21,3,1,2017-08-18 15:19:19 PDT,1,,4,,,0385131399,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
JX-0V7R-0JAY,0345312244,Hardcover,"The Crucible of Time [Sep 01, 1983] Brunner, John",,0818SNLP6T1,4,1,2017-08-18 15:16:32 PDT,1,,2,,,0345312244,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
XT-GFKS-UAAN,B0006AQM74,Hardcover,"The Yellow Room [Jan 01, 1945] Rinehart, Mary Roberts",,0818SNLONJP,4,1,2017-08-18 15:15:02 PDT,1,,2,,,B0006AQM74,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
93-N3ZX-ZU2Q,B000HZ3FBY,Paperback,"The Oxford Companion To Archaeology [Paperback] [Jan 01, 1996] Brian M. Fagan",,0818SNLKWEP,6,1,2017-08-18 15:12:19 PDT,1,,2,,,B000HZ3FBY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
QZ-APCZ-WRCQ,0679501975,Hardcover,"Mysteries of Our World: Unanswered Questions About the Continents, the Seas, the Atmosphere, the Origins of Life. [Jun 01, 1969] Briggs, Peter.",,0818SNLHRBV,6,1,2017-08-18 15:10:59 PDT,1,,3,,,0679501975,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
37-KJ4Z-QTL0,007022630X,Hardcover,"Ancient Mysteries [Feb 01, 1977] Furneaux, Rupert",,0818SNLGXV1,4.98,1,2017-08-18 15:09:56 PDT,1,,2,,,007022630X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
8K-FY48-YQ13,0932813259,Paperback,"Lost Cities of Atlantis, Ancient Europe & the Mediterranean (Lost Cities Series) [Paperback] [Feb 14, 1996] Childress, David Hatcher",,0818SNLCB4J,4.23,1,2017-08-18 15:06:11 PDT,1,,2,,,0932813259,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
XL-C42X-HU68,0671041908,Hardcover,"The Coming Global Superstorm [Hardcover] [Dec 01, 1999] Bell, Art and Strieber, Whitley",,0818SNL7K81,4,1,2017-08-18 15:03:06 PDT,1,,2,,,0671041908,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ZV-I7C2-NKBA,0684188074,Hardcover,"Signs Letters Words [May 30, 1987] Hackwell",,0818SNKPKQ1,4,1,2017-08-18 14:50:30 PDT,1,,2,,,0684188074,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WC-BEGR-D0HG,B000MIH2EC,Hardcover,"Classic Myths in English Literature and in Art [Hardcover] [Jan 01, 1911] Gayley, Charles Mills",,0818SNKP8N1,4,1,2017-08-18 14:48:46 PDT,1,,3,,,B000MIH2EC,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TZ-L3T3-6LGA,B008FU8VZ8,Hardcover,"History of the Conquest of Mexico and History of the Conquest of Peru [Hardcover] [Jan 01, 1859]",,0818SNKMTCJ,20,1,2017-08-18 14:45:23 PDT,1,,6,,,B008FU8VZ8,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RF-KDZN-EZ16,B002CXCM3Q,Hardcover,"Atlas of Ancient and Classical Geography: Everyman's Library Reference [Hardcover] [Jan 01, 1914] Ernest Rhys, Editor",,0818SNKLOB1,200,1,2017-08-18 14:43:00 PDT,1,"Revised and rearranged with new maps, March 1914.",6,,,B002CXCM3Q,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
BG-5XY6-FB6A,B0007F7A1A,Paperback,"Mythology (The Universal library) [Jan 01, 1978] Hamilton, Edith",,0818SNKBPVP,7.77,1,2017-08-18 14:38:42 PDT,1,,2,,,B0007F7A1A,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
0P-1V81-65ZW,0404154190,Hardcover,"The Piebald Standard: A Biography of the Knights Templars [Jun 01, 1977] Simon, Edith",,0818SNIQ7SD,10.99,1,2017-08-18 14:28:52 PDT,1,,8,,,0404154190,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
82-6VLY-G8YB,0804718679,Hardcover,"Rome: The Book of Foundations [Jul 01, 1991] Serres, Michel and McCarren, Felicia",,0818SNIDNHV,8,1,2017-08-18 14:26:55 PDT,1,"No dust cover. Book otherwise in like new condition. Stanford University Press, 1991.",4,,,0804718679,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WT-H6RR-PLK7,0671251392,Hardcover,"American genesis: The American Indian and the origins of modern man [Jan 01, 1981] Goodman, Jeffrey",,0818SNHHYGD,5.1,1,2017-08-18 14:22:46 PDT,1,,2,,,0671251392,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7N-ZI4A-MD5Z,0385153740,Hardcover,"Pole Shift: Predictions and Prophecies of the Ultimate Disaster [Jan 01, 1980] John White",,0818SNH856V,20,1,2017-08-18 14:21:39 PDT,1,First Edition. Some tearing on edges of dust cover. Pages clean and unmarked.,7,,,0385153740,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
V4-X5DA-FYXQ,B001EYGH6W,Hardcover,"Conquest of Mexico (Volume II) [Hardcover] [Jan 01, 1882] William H. Prescott",,0818SNG06KP,4,1,2017-08-18 14:16:43 PDT,1,,6,,,B001EYGH6W,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
FQ-CKMO-DV0J,B009D64L3E,Hardcover,"Conquest of Peru [Hardcover] [Jan 01, 1874] Prescott, William H.",,0817SGVBBND,50,1,2017-08-17 16:18:31 PDT,1,"Vol. 1 and Vol. 2. Universal Edition, J.B. Lippincott Company. Blue binding with gold lettering on spine.",7,,,B009D64L3E,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
HE-JBPC-V92L,0807108197,Hardcover,"Order and History: The World of the Polis, Vol. 2 [Hardcover] [Jun 01, 1957] Eric Voegelin",,0817SGUFD47,37.5,1,2017-08-17 16:06:17 PDT,1,,2,,,0807108197,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
VN-6E7Y-139F,B000S97EZ2,Hardcover,"From the Tablets of Sumer. [Hardcover] [Jan 01, 1956] Kramer, Samuel Noah",,0817SGUBY1D,55.64,1,2017-08-17 16:03:22 PDT,1,,3,,,B000S97EZ2,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
YB-VUST-6AGS,076070967X,Hardcover,"The Hiram Key - Pharaohs, Freemasons And The Discovery Of The Secret Scrolls Of Jesus [Hardcover] [Jan 01, 1998] Knight, Christopher; Lomas, Robert",,0817SGU7FGV,4,1,2017-08-17 16:00:53 PDT,1,,2,,,076070967X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
HJ-R4VQ-UKR5,B000JD38M0,Hardcover,"Atlantis: The Antediluvian World: A Modern Revised Edition [Hardcover] [Jan 01, 1949] Ignatius Donnelly and Egerton Sykes",,0817SGTYLOV,4,1,2017-08-17 15:57:56 PDT,1,,3,,,B000JD38M0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
CR-S60L-T781,0394481933,Hardcover,"Before civilization: The radiocarbon revolution and prehistoric Europe [Jan 01, 1974] Renfrew, Colin",,0817SGTW1IJ,5,1,2017-08-17 15:56:51 PDT,1,,2,,,0394481933,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
13-1OAJ-GN1L,0061224960,Hardcover,"Gods of the Cataclysm: A revolutionary investigation of man and his gods before and after the Great Cataclysm [Jan 01, 1976] Fox, Hugh",,0817SGTPDJD,5,1,2017-08-17 15:55:02 PDT,1,,2,,,0061224960,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
MS-8JTH-IVEW,B001QRTQMO,Hardcover,"The Mummy [Hardcover] [Jan 01, 1974] E. A. Wallis Budge",,0817SGTN42V,6,1,2017-08-17 15:52:53 PDT,1,"No dust cover. Pages clean and unmarked, binding tight.",4,,,B001QRTQMO,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
RG-KYP2-K5LJ,029273025X,Paperback,"History of the Inca Empire: An Account of the Indians' Customs and Their Origin, Together with a Treatise on Inca Legends, History, and Social Institutions (Texas Pan American Series) [Paperback] [Jan 01, 1983] Cobo, Father Bernabe and Hamilton, Roland",,0817SGTMAR1,4,1,2017-08-17 15:50:52 PDT,1,,2,,,029273025X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
55-FVN3-J8B2,0394436008,Hardcover,"The Random House College Dictionary [Aug 12, 1975] Jess Stein",,0817SGT8H4V,6,1,2017-08-17 15:36:10 PDT,1,,2,,,0394436008,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SG-5VU2-5I9E,0963942239,Hardcover,"Prescription for Mayhem: Drug Legalization [Hardcover] [Sep 01, 1997] Mohnarke, B. Steven",,0817SGT14OV,4,1,2017-08-17 15:34:29 PDT,1,,2,,,0963942239,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
2E-Q9ES-TYZG,B0007EGOT0,Hardcover,"The secret destiny of America [Jan 01, 1958] Hall, Manly Palmer",,0817SGSV9K1,150.32,1,2017-08-17 15:31:16 PDT,1,,3,,,B0007EGOT0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ES-BLF4-MPV3,1400062853,Hardcover,"Who Let the Dogs In? Incredible Political Animals I Have Known [Jul 06, 2004] Ivins, Molly",,0817SGSNU2V,5,1,2017-08-17 15:24:43 PDT,1,,1,,,1400062853,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
4E-IX7E-2KP1,0785261036,Hardcover,"The Third Terrorist: The Middle East Connection to the Oklahoma City Bombing [Apr 13, 2004] Davis, Jayna",,0817SGSIVQV,5,1,2017-08-17 15:21:10 PDT,1,,3,,,0785261036,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WT-NP3C-582S,0802130623,Paperback,"Acid Dreams: The Complete Social History of LSD: The CIA, the Sixties, and Beyond [Paperback] [Jan 21, 1994] Lee, Martin A. and Shlain, Bruce",,0817SGS8JC7,5.99,1,2017-08-17 15:18:40 PDT,1,,2,,,0802130623,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
SV-MD06-JDG5,039462081X,Paperback,"Acid Dreams: The CIA, LSD and the Sixties Rebellion [Paperback] [Jan 01, 1985] Martin Lee and Bruce Shlain",,0817SGS5SYJ,15,1,2017-08-17 15:17:30 PDT,1,"First Edition, first printing, Grove Press, 1985.",7,,,039462081X,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
NQ-Y0UC-80RX,1568656556,Hardcover,"Factories Of Death: Japanese Biological Warfare, 1932-1945, and the American Cover-Up [Hardcover] [Jan 01, 1994] Sheldon H. Harris",,0817SGS2WYD,5,1,2017-08-17 15:15:42 PDT,1,,4,,,1568656556,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
AB-WVOO-FJ0T,B0026QH98M,Hardcover,"The Plot Against the Peace: A Warning to the Nation! [Hardcover] [Jan 01, 1945] Michael Sayers and Albert E. Kahn",,0817SGS1PWD,4.71,1,2017-08-17 15:13:51 PDT,1,,3,,,B0026QH98M,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
NY-71PO-S3P1,B0012JZDVY,Hardcover,"The Great Conspiracy: the Secret War Against Soviet Russia [Hardcover] [Jan 01, 1946] sayers, michael",,0817SGS13MP,45,1,2017-08-17 15:11:19 PDT,1,,6,,,B0012JZDVY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
T8-4P7F-ZR28,B0007DQKTK,Hardcover,"Sabotage! The secret war against America, [Jan 01, 1942] Sayers, Michael",,0817SGS0WIV,5,1,2017-08-17 15:09:37 PDT,1,,2,,,B0007DQKTK,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
Y6-0N4W-766D,B000L9G1N0,Hardcover,"The Nazis Go Underground [Hardcover] [Jan 01, 1945] Riess, Curt (1902-)",,0817SGS0PO7,50,1,2017-08-17 15:07:53 PDT,1,"Doubleday, Doran and Co., 1944. First Edition. Binding tight. Pages clean and unmarked. No dust jacket.",6,,,B000L9G1N0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
NA-93M3-POW9,B0007DWM1U,Hardcover,"The conspirators [Jan 01, 1960] Bailey, Geoffrey",,0817SGRXYD7,15,1,2017-08-17 15:03:40 PDT,1,,2,,,B0007DWM1U,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
88-PZ77-5Y31,B0006AVAWQ,Hardcover,"Marxism and freedom;: From 1776 until today [Jan 01, 1958] Dunayevskaya, Raya",,0817SGEPUCD,10,1,2017-08-17 12:00:59 PDT,1,,3,,,B0006AVAWQ,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
N1-RV9G-VWHU,1584771119,Hardcover,"An Economic Interpretation of the Constitution of the United States [Hardcover] [Sep 12, 2011] Charles A. Beard",,0817SGEEEK7,22.71,1,2017-08-17 11:55:31 PDT,1,,3,,,1584771119,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
LW-1HLJ-82PN,B00085ANWW,Hardcover,"The new world order,: International organization, international law, international cooÌperation, [Jan 01, 1920] Hicks, Frederick C",,0817SGECQG1,45,1,2017-08-17 11:53:51 PDT,1,1920 Edition. Pages clean and unmarked. Some wear on interior binding: netting of binding is visible connecting front cover to spine.,2,,,B00085ANWW,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
OG-40TX-DT40,1859845010,Paperback,"War Plan Iraq: Ten Reasons Against War with Iraq [Paperback] [Nov 01, 2002] Rai, Milan; Chomsky, Noam; Johns, Emily and Weston-Arnold, Kim",,0817SGE7YW7,3,1,2017-08-17 11:49:30 PDT,1,,2,,,1859845010,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
AP-BN6F-0J60,0786868449,Hardcover,"Sync: The Emerging Science of Spontaneous Order [Hardcover] [Mar 05, 2003] Strogatz, Steven H.",,0817SGE6O0P,4,1,2017-08-17 11:47:21 PDT,1,,2,,,0786868449,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
M8-F01S-IZ8I,0136848451,Hardcover,"Political Philosophy: A History of the Search for Order [Oct 11, 1982] Wiser, James",,0817SGE4EG1,5,1,2017-08-17 11:44:57 PDT,1,,2,,,0136848451,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
J0-6JMI-D29N,0767411749,Paperback,"Study Guide with Computer Exercises for Statistics for the Behavioral Sciences [Oct 08, 1999] Thorne, Michael",,0817SGE3HEV,3.53,1,2017-08-17 11:43:11 PDT,1,,2,,,0767411749,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
PQ-RCPM-R8OE,0374199639,Paperback,"The Metaphysical Club : A Story of Ideas in America [May 30, 2001] Menand, Louis",,0817SGE2YM7,5,1,2017-08-17 11:41:52 PDT,1,,1,,,0374199639,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
15-3RDG-Y2UJ,0385032773,Hardcover,"Earthwalk [Jan 01, 1974] Slater, Philip Elliot",,0817SGE1XWJ,4.96,1,2017-08-17 11:38:04 PDT,1,,3,,,0385032773,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
4X-6ACY-GFGH,0525230734,Hardcover,"Wealth Addiction [Mar 27, 1980] Philip Slater",,0817SGDZXG7,4.97,1,2017-08-17 11:35:35 PDT,1,,3,,,0525230734,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
FO-0QP7-AQC0,B000J2DIJ4,MassMarket,"Just Friends and Brave Enemies [Mass Market Paperback] [Jan 01, 1963] Kennedy, Robert F.",,0817SB47TGD,3,1,2017-08-16 17:56:24 PDT,1,,2,,,B000J2DIJ4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
WQ-X46L-HT6Q,0821738933,Paperback,"Appointment in Dallas: The Final Solution to the Assassination of JFK [Oct 01, 1975] McDonald, H.",,0817SB46TEV,3,1,2017-08-16 17:55:37 PDT,1,,3,,,0821738933,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
ID-W67G-YUKL,B001TX0OBM,MassMarket,"The Bay of Pigs [Mass Market Paperback] [Jan 01, 1964] Johnson, Haynes",,0817SB40EHJ,3,1,2017-08-16 17:52:52 PDT,1,,2,,,B001TX0OBM,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TU-D73H-7WDJ,B001K2OH7O,MassMarket,"Portrait of a President [Mass Market Paperback] [Jan 01, 1967] Manchester, William",,0817SB3UZND,21.19,1,2017-08-16 17:52:03 PDT,1,,2,,,B001K2OH7O,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
F8-4D0Q-L1H9,B0006CW8C0,Paperback,"They've killed the President!: The search for the murderers of John F. Kennedy (A Bantam extra) [Jan 01, 1975] Anson, Robert Sam",,0817SB3PBWD,3,1,2017-08-16 17:50:58 PDT,1,,2,,,B0006CW8C0,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
7C-GMBR-SGWP,B00722U9G4,Paperback,"On the Trail of the Assassins [Paperback] [Jan 01, 1991] Jim Garrison",,0817SB3HCVV,4.75,1,2017-08-16 17:47:50 PDT,1,,2,,,B00722U9G4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
YU-6QP1-HTKM,B00005XSKY,Paperback,"The Remarkable Kennedys [Feb 01, 1960] McCarthy, Joe",,0817SB3DA4J,3,1,2017-08-16 17:46:01 PDT,1,,2,,,B00005XSKY,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
57-SRLG-HOLL,B000JKO9Y4,MassMarket,"Why England Slept [Mass Market Paperback] [Jan 01, 1962] John F. Kennedy and Henry R. Luce",,0817SB3CAYP,28.85,1,2017-08-16 17:44:14 PDT,1,Loose binding. Pages clean and unmarked.,4,,,B000JKO9Y4,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
TX-WIKW-JYEO,0385509510,Hardcover,"Under the Banner of Heaven: A Story of Violent Faith [Jul 15, 2003] Krakauer, Jon",,0817SB36I57,5,1,2017-08-16 17:41:10 PDT,1,,1,,,0385509510,0,DEFAULT,,,,,,,,,,,,,,,Migrated Template,,,Butler Parnell Crittenden III Estate
